HomeMSOA,DestinationMSOA,Total_Flow
2003130,2004221,0
2003130,2004222,0
2003130,2004223,0
2003130,2004224,0
2003130,2004225,0
2003130,2004226,0
2003130,2004227,0
2003130,2004228,0
2003130,2004229,0
2003130,2004230,0
2003130,2004231,0
2003130,2004232,0
2003130,2004233,93
2003130,2004234,0
2003130,2004235,0
2003130,2006840,0
2003131,2003122,244
2003131,2003123,108
2003131,2003124,0
2003131,2003125,66
2003131,2003126,866
2003131,2003127,72
2003131,2003128,113
2003131,2003129,265
2003131,2003130,23
2003131,2003131,235
2003131,2003132,129
2003131,2003133,118
2003131,2003134,100
2003131,2003135,226
2003131,2003136,212
2003131,2003137,182
2003131,2003138,102
2003131,2003139,0
2003131,2003140,272
2003131,2003141,72
2003131,2003142,274
2003131,2003143,35
2003131,2003144,235
2003131,2003145,220
2003131,2003146,85
2003131,2003147,250
2003131,2003148,1177
2003131,2003149,348
2003131,2003150,429
2003131,2003151,0
2003131,2003152,281
2003131,2003153,24
2003131,2003154,0
2003131,2003155,0
2003131,2003156,0
2003131,2003157,0
2003131,2003158,0
2003131,2003159,0
2003131,2003161,0
2003131,2003163,0
2003131,2003164,0
2003131,2003165,0
2003131,2003166,0
2003131,2003167,0
2003131,2003168,0
2003131,2003169,0
2003131,2003170,0
2003131,2003171,0
2003131,2004129,0
2003131,2004130,0
2003131,2004131,0
2003131,2004132,0
2003131,2004133,0
2003131,2004134,0
2003131,2004135,0
2003131,2004136,0
2003131,2004137,0
2003131,2004138,0
2003131,2004139,0
2003131,2004140,0
2003131,2004141,0
2003131,2004142,0
2003131,2004143,0
2003131,2004144,0
2003131,2004145,0
2003131,2004146,0
2003131,2004147,0
2003131,2004148,0
2003131,2004149,0
2003131,2004150,0
2003131,2004151,0
2003131,2004152,0
2003131,2004153,0
2003131,2004154,0
2003131,2004155,0
2003131,2004156,33
2003131,2004157,0
2003131,2004158,0
2003131,2004159,36
2003131,2004160,0
2003131,2004161,0
2003131,2004162,0
2003131,2004163,0
2003131,2004164,0
2003131,2004165,0
2003131,2004166,0
2003131,2004167,0
2003131,2004168,0
2003131,2004169,0
2003131,2004170,0
2003131,2004171,0
2003131,2004172,0
2003131,2004173,0
2003131,2004174,0
2003131,2004175,0
2003131,2004176,0
2003131,2004177,0
2003131,2004178,0
2003131,2004179,0
2003131,2004180,0
2003131,2004181,0
2003131,2004182,0
2003131,2004183,0
2003131,2004184,0
2003131,2004185,0
2003131,2004186,0
2003131,2004187,0
2003131,2004188,0
2003131,2004189,755
2003131,2004190,13
2003131,2004191,41
2003131,2004192,0
2003131,2004193,0
2003131,2004194,0
2003131,2004195,0
2003131,2004196,0
2003131,2004197,0
2003131,2004198,0
2003131,2004199,0
2003131,2004200,0
2003131,2004201,0
2003131,2004202,0
2003131,2004203,0
2003131,2004204,0
2003131,2004205,0
2003131,2004206,0
2003131,2004207,0
2003131,2004208,0
2003131,2004209,0
2003131,2004210,0
2003131,2004211,0
2003131,2004212,0
2003131,2004213,0
2003131,2004214,0
2003131,2004215,0
2003131,2004216,0
2003131,2004217,0
2003131,2004218,0
2003131,2004219,0
2003131,2004220,0
2003131,2004221,0
2003131,2004222,0
2003131,2004223,0
2003131,2004224,0
2003131,2004225,0
2003131,2004226,0
2003131,2004227,0
2003131,2004228,0
2003131,2004229,0
2003131,2004230,0
2003131,2004231,0
2003131,2004232,0
2003131,2004233,0
2003131,2004234,0
2003131,2004235,0
2003131,2006840,0
2003132,2003122,293
2003132,2003123,133
2003132,2003124,25
2003132,2003125,82
2003132,2003126,850
2003132,2003127,90
2003132,2003128,139
2003132,2003129,340
2003132,2003130,71
2003132,2003131,140
2003132,2003132,199
2003132,2003133,74
2003132,2003134,157
2003132,2003135,331
2003132,2003136,133
2003132,2003137,239
2003132,2003138,173
2003132,2003139,0
2003132,2003140,150
2003132,2003141,108
2003132,2003142,157
2003132,2003143,0
2003132,2003144,288
2003132,2003145,348
2003132,2003146,77
2003132,2003147,354
2003132,2003148,1492
2003132,2003149,298
2003132,2003150,591
2003132,2003151,0
2003132,2003152,226
2003132,2003153,0
2003132,2003154,0
2003132,2003155,0
2003132,2003156,0
2003132,2003157,0
2003132,2003158,0
2003132,2003159,0
2003132,2003161,0
2003132,2003163,0
2003132,2003164,0
2003132,2003165,0
2003132,2003166,0
2003132,2003167,0
2003132,2003168,0
2003132,2003169,0
2003132,2003170,0
2003132,2003171,0
2003132,2004129,0
2003132,2004130,0
2003132,2004131,0
2003132,2004132,0
2003132,2004133,0
2003132,2004134,0
2003132,2004135,0
2003132,2004136,0
2003132,2004137,0
2003132,2004138,0
2003132,2004139,0
2003132,2004140,0
2003132,2004141,0
2003132,2004142,0
2003132,2004143,0
2003132,2004144,0
2003132,2004145,0
2003132,2004146,0
2003132,2004147,0
2003132,2004148,0
2003132,2004149,0
2003132,2004150,0
2003132,2004151,0
2003132,2004152,0
2003132,2004153,0
2003132,2004154,0
2003132,2004155,0
2003132,2004156,33
2003132,2004157,0
2003132,2004158,0
2003132,2004159,36
2003132,2004160,0
2003132,2004161,0
2003132,2004162,0
2003132,2004163,0
2003132,2004164,0
2003132,2004165,0
2003132,2004166,0
2003132,2004167,0
2003132,2004168,0
2003132,2004169,0
2003132,2004170,0
2003132,2004171,0
2003132,2004172,0
2003132,2004173,0
2003132,2004174,0
2003132,2004175,0
2003132,2004176,0
2003132,2004177,0
2003132,2004178,0
2003132,2004179,0
2003132,2004180,0
2003132,2004181,0
2003132,2004182,0
2003132,2004183,0
2003132,2004184,0
2003132,2004185,0
2003132,2004186,0
2003132,2004187,0
2003132,2004188,0
2003132,2004189,420
2003132,2004190,0
2003132,2004191,0
2003132,2004192,0
2003132,2004193,0
2003132,2004194,0
2003132,2004195,0
2003132,2004196,0
2003132,2004197,0
2003132,2004198,0
2003132,2004199,0
2003132,2004200,0
2003132,2004201,0
2003132,2004202,0
2003132,2004203,0
2003132,2004204,0
2003132,2004205,0
2003132,2004206,0
2003132,2004207,0
2003132,2004208,0
2003132,2004209,0
2003132,2004210,0
2003132,2004211,0
2003132,2004212,0
2003132,2004213,0
2003132,2004214,0
2003132,2004215,0
2003132,2004216,0
2003132,2004217,0
2003132,2004218,0
2003132,2004219,0
2003132,2004220,0
2003132,2004221,0
2003132,2004222,0
2003132,2004223,0
2003132,2004224,0
2003132,2004225,0
2003132,2004226,0
2003132,2004227,0
2003132,2004228,0
2003132,2004229,0
2003132,2004230,0
2003132,2004231,0
2003132,2004232,0
2003132,2004233,26
2003132,2004234,0
2003132,2004235,0
2003132,2006840,0
2003133,2003122,264
2003133,2003123,117
2003133,2003124,0
2003133,2003125,72
2003133,2003126,782
2003133,2003127,78
2003133,2003128,122
2003133,2003129,290
2003133,2003130,33
2003133,2003131,244
2003133,2003132,143
2003133,2003133,109
2003133,2003134,109
2003133,2003135,245
2003133,2003136,195
2003133,2003137,202
2003133,2003138,112
2003133,2003139,0
2003133,2003140,241
2003133,2003141,78
2003133,2003142,250
2003133,2003143,22
2003133,2003144,256
2003133,2003145,241
2003133,2003146,79
2003133,2003147,270
2003133,2003148,1106
2003133,2003149,323
2003133,2003150,444
2003133,2003151,0
2003133,2003152,263
2003133,2003153,22
2003133,2003154,0
2003133,2003155,0
2003133,2003156,0
2003133,2003157,0
2003133,2003158,0
2003133,2003159,0
2003133,2003161,0
2003133,2003163,0
2003133,2003164,0
2003133,2003165,0
2003133,2003166,0
2003133,2003167,0
2003133,2003168,0
2003133,2003169,0
2003133,2003170,0
2003133,2003171,0
2003133,2004129,0
2003133,2004130,0
2003133,2004131,0
2003133,2004132,0
2003133,2004133,0
2003133,2004134,0
2003133,2004135,0
2003133,2004136,0
2003133,2004137,0
2003133,2004138,0
2003133,2004139,0
2003133,2004140,0
2003133,2004141,0
2003133,2004142,0
2003133,2004143,0
2003133,2004144,0
2003133,2004145,0
2003133,2004146,0
2003133,2004147,0
2003133,2004148,0
2003133,2004149,0
2003133,2004150,0
2003133,2004151,0
2003133,2004152,0
2003133,2004153,0
2003133,2004154,0
2003133,2004155,0
2003133,2004156,37
2003133,2004157,0
2003133,2004158,0
2003133,2004159,40
2003133,2004160,0
2003133,2004161,0
2003133,2004162,0
2003133,2004163,0
2003133,2004164,0
2003133,2004165,0
2003133,2004166,0
2003133,2004167,0
2003133,2004168,0
2003133,2004169,0
2003133,2004170,0
2003133,2004171,0
2003133,2004172,0
2003133,2004173,0
2003133,2004174,0
2003133,2004175,0
2003133,2004176,0
2003133,2004177,0
2003133,2004178,0
2003133,2004179,0
2003133,2004180,0
2003133,2004181,0
2003133,2004182,0
2003133,2004183,0
2003133,2004184,0
2003133,2004185,0
2003133,2004186,0
2003133,2004187,0
2003133,2004188,0
2003133,2004189,654
2003133,2004190,9
2003133,2004191,41
2003133,2004192,0
2003133,2004193,0
2003133,2004194,0
2003133,2004195,0
2003133,2004196,0
2003133,2004197,0
2003133,2004198,0
2003133,2004199,0
2003133,2004200,0
2003133,2004201,0
2003133,2004202,0
2003133,2004203,0
2003133,2004204,0
2003133,2004205,0
2003133,2004206,0
2003133,2004207,0
2003133,2004208,0
2003133,2004209,0
2003133,2004210,0
2003133,2004211,0
2003133,2004212,0
2003133,2004213,0
2003133,2004214,0
2003133,2004215,0
2003133,2004216,0
2003133,2004217,0
2003133,2004218,0
2003133,2004219,0
2003133,2004220,0
2003133,2004221,0
2003133,2004222,0
2003133,2004223,0
2003133,2004224,0
2003133,2004225,0
2003133,2004226,0
2003133,2004227,0
2003133,2004228,0
2003133,2004229,0
2003133,2004230,0
2003133,2004231,0
2003133,2004232,0
2003133,2004233,0
2003133,2004234,0
2003133,2004235,0
2003133,2006840,0
2003134,2003122,197
2003134,2003123,88
2003134,2003124,0
2003134,2003125,65
2003134,2003126,576
2003134,2003127,72
2003134,2003128,92
2003134,2003129,218
2003134,2003130,56
2003134,2003131,93
2003134,2003132,139
2003134,2003133,36
2003134,2003134,162
2003134,2003135,391
2003134,2003136,91
2003134,2003137,153
2003134,2003138,134
2003134,2003139,0
2003134,2003140,101
2003134,2003141,117
2003134,2003142,128
2003134,2003143,0
2003134,2003144,257
2003134,2003145,389
2003134,2003146,73
2003134,2003147,363
2003134,2003148,1547
2003134,2003149,297
2003134,2003150,602
2003134,2003151,18
2003134,2003152,217
2003134,2003153,47
2003134,2003154,0
2003134,2003155,0
2003134,2003156,0
2003134,2003157,0
2003134,2003158,0
2003134,2003159,0
2003134,2003161,0
2003134,2003163,0
2003134,2003164,0
2003134,2003165,0
2003134,2003166,0
2003134,2003167,0
2003134,2003168,0
2003134,2003169,0
2003134,2003170,0
2003134,2003171,0
2003134,2004129,0
2003134,2004130,0
2003134,2004131,0
2003134,2004132,0
2003134,2004133,0
2003134,2004134,0
2003134,2004135,0
2003134,2004136,0
2003134,2004137,0
2003134,2004138,0
2003134,2004139,0
2003134,2004140,0
2003134,2004141,0
2003134,2004142,0
2003134,2004143,0
2003134,2004144,0
2003134,2004145,0
2003134,2004146,0
2003134,2004147,0
2003134,2004148,0
2003134,2004149,0
2003134,2004150,0
2003134,2004151,0
2003134,2004152,0
2003134,2004153,0
2003134,2004154,0
2003134,2004155,0
2003134,2004156,14
2003134,2004157,0
2003134,2004158,0
2003134,2004159,16
2003134,2004160,0
2003134,2004161,0
2003134,2004162,0
2003134,2004163,0
2003134,2004164,0
2003134,2004165,0
2003134,2004166,0
2003134,2004167,0
2003134,2004168,0
2003134,2004169,0
2003134,2004170,0
2003134,2004171,0
2003134,2004172,0
2003134,2004173,0
2003134,2004174,0
2003134,2004175,0
2003134,2004176,0
2003134,2004177,0
2003134,2004178,0
2003134,2004179,0
2003134,2004180,0
2003134,2004181,0
2003134,2004182,0
2003134,2004183,0
2003134,2004184,0
2003134,2004185,0
2003134,2004186,0
2003134,2004187,0
2003134,2004188,0
2003134,2004189,306
2003134,2004190,0
2003134,2004191,0
2003134,2004192,0
2003134,2004193,0
2003134,2004194,0
2003134,2004195,0
2003134,2004196,0
2003134,2004197,0
2003134,2004198,0
2003134,2004199,0
2003134,2004200,0
2003134,2004201,0
2003134,2004202,0
2003134,2004203,0
2003134,2004204,0
2003134,2004205,0
2003134,2004206,0
2003134,2004207,0
2003134,2004208,0
2003134,2004209,0
2003134,2004210,0
2003134,2004211,0
2003134,2004212,0
2003134,2004213,0
2003134,2004214,0
2003134,2004215,0
2003134,2004216,0
2003134,2004217,0
2003134,2004218,0
2003134,2004219,0
2003134,2004220,0
2003134,2004221,0
2003134,2004222,0
2003134,2004223,0
2003134,2004224,0
2003134,2004225,0
2003134,2004226,0
2003134,2004227,0
2003134,2004228,0
2003134,2004229,0
2003134,2004230,0
2003134,2004231,0
2003134,2004232,0
2003134,2004233,11
2003134,2004234,0
2003134,2004235,0
2003134,2006840,0
2003135,2003122,206
2003135,2003123,90
2003135,2003124,0
2003135,2003125,95
2003135,2003126,613
2003135,2003127,106
2003135,2003128,94
2003135,2003129,217
2003135,2003130,80
2003135,2003131,96
2003135,2003132,132
2003135,2003133,32
2003135,2003134,178
2003135,2003135,588
2003135,2003136,100
2003135,2003137,152
2003135,2003138,124
2003135,2003139,0
2003135,2003140,108
2003135,2003141,110
2003135,2003142,134
2003135,2003143,0
2003135,2003144,258
2003135,2003145,351
2003135,2003146,74
2003135,2003147,433
2003135,2003148,1496
2003135,2003149,298
2003135,2003150,592
2003135,2003151,0
2003135,2003152,225
2003135,2003153,51
2003135,2003154,0
2003135,2003155,0
2003135,2003156,0
2003135,2003157,0
2003135,2003158,0
2003135,2003159,0
2003135,2003161,0
2003135,2003163,0
2003135,2003164,0
2003135,2003165,0
2003135,2003166,0
2003135,2003167,0
2003135,2003168,0
2003135,2003169,0
2003135,2003170,0
2003135,2003171,0
2003135,2004129,0
2003135,2004130,0
2003135,2004131,0
2003135,2004132,0
2003135,2004133,0
2003135,2004134,0
2003135,2004135,0
2003135,2004136,0
2003135,2004137,0
2003135,2004138,0
2003135,2004139,0
2003135,2004140,0
2003135,2004141,0
2003135,2004142,0
2003135,2004143,0
2003135,2004144,0
2003135,2004145,0
2003135,2004146,0
2003135,2004147,0
2003135,2004148,0
2003135,2004149,0
2003135,2004150,0
2003135,2004151,0
2003135,2004152,0
2003135,2004153,0
2003135,2004154,0
2003135,2004155,0
2003135,2004156,22
2003135,2004157,0
2003135,2004158,0
2003135,2004159,24
2003135,2004160,0
2003135,2004161,0
2003135,2004162,0
2003135,2004163,0
2003135,2004164,0
2003135,2004165,0
2003135,2004166,0
2003135,2004167,0
2003135,2004168,0
2003135,2004169,0
2003135,2004170,0
2003135,2004171,0
2003135,2004172,0
2003135,2004173,0
2003135,2004174,0
2003135,2004175,0
2003135,2004176,0
2003135,2004177,0
2003135,2004178,0
2003135,2004179,0
2003135,2004180,0
2003135,2004181,0
2003135,2004182,0
2003135,2004183,0
2003135,2004184,0
2003135,2004185,0
2003135,2004186,0
2003135,2004187,0
2003135,2004188,0
2003135,2004189,325
2003135,2004190,0
2003135,2004191,0
2003135,2004192,0
2003135,2004193,0
2003135,2004194,0
2003135,2004195,0
2003135,2004196,0
2003135,2004197,0
2003135,2004198,0
2003135,2004199,0
2003135,2004200,0
2003135,2004201,0
2003135,2004202,0
2003135,2004203,0
2003135,2004204,0
2003135,2004205,0
2003135,2004206,0
2003135,2004207,0
2003135,2004208,0
2003135,2004209,0
2003135,2004210,0
2003135,2004211,0
2003135,2004212,0
2003135,2004213,0
2003135,2004214,0
2003135,2004215,0
2003135,2004216,0
2003135,2004217,0
2003135,2004218,0
2003135,2004219,0
2003135,2004220,0
2003135,2004221,0
2003135,2004222,0
2003135,2004223,0
2003135,2004224,0
2003135,2004225,0
2003135,2004226,0
2003135,2004227,0
2003135,2004228,0
2003135,2004229,0
2003135,2004230,0
2003135,2004231,0
2003135,2004232,0
2003135,2004233,29
2003135,2004234,0
2003135,2004235,0
2003135,2006840,0
2003136,2003122,170
2003136,2003123,71
2003136,2003124,0
2003136,2003125,0
2003136,2003126,583
2003136,2003127,0
2003136,2003128,75
2003136,2003129,164
2003136,2003130,0
2003136,2003131,136
2003136,2003132,80
2003136,2003133,22
2003136,2003134,67
2003136,2003135,161
2003136,2003136,340
2003136,2003137,114
2003136,2003138,65
2003136,2003139,114
2003136,2003140,236
2003136,2003141,0
2003136,2003142,188
2003136,2003143,128
2003136,2003144,187
2003136,2003145,148
