,URN,zonei,east,north,MSOA
776,136442,776,555719,246911,E02003790
777,139288,777,614005,246342,E02006247
778,136322,778,567770,246274,E02006286
779,136969,779,622453,245908,E02006295
780,138162,780,566450,245802,E02006284
781,137849,781,619441,245374,E02006253
782,137527,782,538394,245177,E02003792
783,137522,783,500055,245115,E02003635
784,137625,784,378855,244964,E02006718
785,137886,785,519989,244587,E02003604
786,136469,786,404113,244509,E02006762
787,136827,787,619087,244391,E02006252
788,137427,788,533079,243671,E02003793
789,137052,789,486761,243164,E02003462
790,136918,790,603451,242372,E02006230
791,137878,791,450238,242350,E02005686
792,138844,792,495760,242276,E02003605
793,137101,793,383971,242020,E02006714
794,139189,794,349076,241173,E02002914
795,138767,795,425228,240851,E02006518
796,141639,796,589068,239877,E02006234
797,136960,797,415476,239663,E02004615
798,141146,798,445298,239094,E02005926
799,137948,799,515448,238938,E02003611
800,136713,800,513863,238725,E02003609
801,143395,801,400032,238710,E02006766
802,138027,802,517982,238534,E02003608
803,140868,803,334483,238123,E02002924
804,136776,804,553227,237763,E02004591
805,137249,805,503039,237763,E02003610
806,139158,806,458394,237150,E02005690
807,137632,807,520449,237130,E02003608
808,136803,808,371058,237121,E02002923
809,136468,809,483107,236985,E02003478
810,137208,810,616843,236981,E02006237
811,136559,811,503215,236706,E02003610
812,142218,812,443490,236688,E02005928
813,136842,813,490091,236608,E02003480
814,136844,814,481650,236327,E02003477
815,137073,815,342036,236293,E02002925
816,137904,816,492934,236062,E02003605
817,137218,817,607956,235441,E02006236
818,139153,818,577867,235027,E02004448
819,136560,819,502961,235019,E02003614
820,136730,820,483160,235011,E02003483
821,138734,821,552013,234423,E02004593
822,136608,822,524334,233681,E02004912
823,137344,823,469709,233267,E02003652
824,137752,824,391019,233074,E02004666
825,137945,825,610009,231385,E02004575
826,137941,826,504006,230993,E02003615
827,136829,827,508647,230610,E02003636
828,137002,828,535631,229941,E02004878
829,136764,829,402518,229493,E02004668
830,139154,830,518406,229474,E02004920
831,137288,831,519039,229130,E02004921
832,137926,832,600742,228148,E02004507
833,136772,833,396272,227008,E02004670
834,137936,834,431490,226616,E02005993
835,137169,835,493278,226276,E02003638
836,138003,836,493141,226139,E02003638
837,137895,837,522957,226079,E02004945
838,142310,838,508484,225969,E02003258
839,137944,839,598841,225793,E02004512
840,138746,840,371758,225433,E02004627
841,136399,841,360340,225210,E02002926
842,137636,842,493195,225022,E02003643
843,137814,843,598776,224842,E02004518
844,137515,844,597973,224640,E02004514
845,137679,845,508243,224427,E02003264
846,137927,846,595552,224320,E02004517
847,144311,847,511422,224286,E02003265
848,136766,848,491197,224183,E02003640
849,137462,849,491305,224002,E02003640
850,139179,850,574917,223814,E02004453
851,141069,851,458915,223624,E02005933
852,144312,852,505513,223317,E02003268
853,136729,853,585191,223311,E02004459
854,136353,854,392092,223128,E02004602
855,140249,855,539204,222998,E02004883
856,137975,856,562142,222955,E02004597
857,136651,857,505559,222932,E02003268
858,137937,858,599951,222902,E02004523
859,136319,859,508462,222596,E02003267
860,137637,860,550326,221778,E02004882
861,137013,861,575675,221681,E02004458
862,136482,862,549575,221392,E02004882
863,136292,863,416743,221161,E02004617
864,137188,864,624073,221035,E02004580
865,140786,865,549579,221024,E02004882
866,136725,866,393155,220915,E02004610
867,137634,867,387849,220385,E02004672
868,136474,868,397054,220310,E02004611
869,136623,869,389032,220149,E02004672
870,136306,870,385957,219468,E02004638
871,136666,871,383829,219392,E02004637
872,137387,872,366744,217954,E02004628
873,137241,873,589512,217007,E02004525
874,138817,874,445462,216897,E02005996
875,137355,875,474407,216576,E02003659
876,136767,876,383321,216432,E02004643
877,137156,877,548235,215763,E02004888
878,136578,878,382795,215697,E02004644
879,138084,879,618059,215632,E02004586
880,137270,880,514095,215076,E02004925
881,138356,881,513565,215029,E02004925
882,138632,882,523379,214984,E02004982
883,136973,883,512259,214742,E02004924
884,137090,884,534833,214724,E02004890
885,136982,885,383193,214464,E02004647
886,137298,886,380289,213982,E02004650
887,136884,887,482718,213496,E02003668
888,137985,888,535870,213427,E02004890
889,136845,889,481162,213406,E02003669
890,138897,890,449787,213313,E02005939
891,136846,891,482670,213285,E02003668
892,138484,892,530913,212846,E02004892
893,139873,893,532672,212172,E02004894
894,138352,894,492879,211913,E02004859
895,138289,895,424805,211721,E02006004
896,137847,896,522890,211688,E02004985
897,137260,897,570331,210955,E02004486
898,137694,898,545528,210790,E02004546
899,144008,899,436578,210551,E02006000
900,136607,900,537972,210369,E02004844
901,137919,901,442796,209461,E02006003
902,137058,902,545258,209403,E02004549
903,136609,903,516857,209364,E02004931
904,138210,904,435459,209293,E02006002
905,137339,905,515194,209265,E02004930
906,137970,906,451275,208809,E02005942
907,137445,907,546684,208640,E02004551
908,137874,908,572016,208568,E02004488
909,137261,909,487087,208299,E02003675
910,137757,910,522514,208173,E02004991
911,137552,911,544580,207882,E02004553
912,136412,912,570474,207849,E02004490
913,137038,913,516318,207649,E02004934
914,138286,914,517492,207641,E02004936
915,136642,915,570257,207467,E02004493
916,138106,916,515408,207339,E02004935
917,137938,917,518230,206806,E02004938
918,137790,918,584943,206788,E02004558
919,140875,919,459678,206538,E02005959
920,136396,920,536528,206512,E02004846
921,139146,921,453790,206314,E02005949
922,137072,922,568619,206179,E02004495
923,137110,923,507604,205954,E02004875
924,138667,924,469702,205814,E02005960
925,138042,925,514073,205711,E02004937
926,136874,926,384039,205294,E02004656
927,137123,927,383846,205217,E02004656
928,142104,928,448238,205127,E02005978
929,136863,929,570747,205091,E02004496
930,137240,930,573936,204887,E02004497
931,147246,931,525545,204751,E02004994
932,136904,932,571846,204573,E02004498
933,137059,933,389118,204061,E02004652
934,139036,934,506295,203029,E02004877
935,137532,935,534350,202640,E02004853
936,145297,936,535174,202077,E02004853
937,137091,937,496815,202049,E02003678
938,137224,938,525616,202042,E02004896
939,137217,939,403927,201996,E02004620
940,137097,940,415314,201794,E02004623
941,136899,941,511392,201727,E02004957
942,136527,942,400928,201518,E02004621
943,138360,943,534440,201468,E02004853
944,137922,944,511644,201324,E02004957
945,136342,945,539382,200896,E02004534
946,145322,946,489619,200782,E02003680
947,136554,947,524019,200635,E02004897
948,137727,948,565109,199850,E02004465
949,144084,949,535460,199772,E02000277
950,136419,950,496221,198411,E02003681
951,146392,951,449596,198347,E02005983
952,136625,952,544283,198031,E02004537
953,138747,953,519998,197839,E02004899
954,143890,954,448466,197806,E02005983
955,140580,955,449304,197785,E02005983
956,137219,956,499004,197471,E02003683
957,137343,957,497338,197463,E02003682
958,136605,958,581342,197337,E02004503
959,136555,959,544661,197133,E02004537
960,136901,960,502870,197129,E02004960
961,138058,961,490146,197121,E02006823
962,136877,962,512913,196782,E02004903
963,136290,963,523744,196731,E02000024
964,137094,964,532700,196652,E02000284
965,136922,965,519895,196470,E02004906
966,136327,966,534226,196459,E02000288
967,136276,967,509789,196328,E02004975
968,137131,968,524845,196314,E02000024
969,137048,969,568356,196127,E02004424
970,136289,970,510950,196058,E02004976
971,142727,971,528736,195890,E02000287
972,137877,972,561352,195860,E02004468
973,145597,973,542360,195843,E02004538
974,137872,974,514321,195727,E02004907
975,136658,975,527778,195482,E02000026
976,140049,976,509672,195452,E02004978
977,136606,977,506971,195143,E02004961
978,137256,978,489222,195042,E02006824
979,143984,979,468795,194866,E02005965
980,137914,980,506293,194608,E02004959
981,137993,981,428463,194473,E02006886
982,136484,982,487371,194343,E02003703
983,138691,983,538024,194236,E02000895
984,136985,984,388990,194212,E02004625
985,136875,985,562412,194110,E02004468
986,136308,986,529324,194021,E02000032
987,137382,987,354413,193934,E02004635
988,136861,988,567611,193819,E02004427
989,137386,989,521380,193756,E02000030
990,138834,990,559629,193514,E02004470
991,136858,991,488304,193061,E02003706
992,137033,992,374892,192594,E02004665
993,139181,993,573802,192550,E02004429
994,136758,994,542935,192421,E02004542
995,137178,995,515553,192260,E02000435
996,136868,996,587172,192063,E02004564
997,136860,997,420268,192037,E02003212
998,136723,998,485805,191866,E02003710
999,137558,999,538793,191859,E02000901
1000,139307,1000,551141,191853,E02000466
1001,139534,1001,580094,191719,E02004568
1002,136418,1002,527295,191678,E02000045
1003,136771,1003,485635,191641,E02003710
1004,138685,1004,522483,191460,E02000039
1005,144900,1005,534215,191340,E02000398
1006,139362,1006,531069,191209,E02000403
1007,141841,1007,581060,191190,E02004567
1008,137745,1008,531614,191115,E02000404
1009,137215,1009,499104,191079,E02003687
1010,137204,1010,513935,190977,E02000438
1011,137531,1011,529125,190891,E02000405
1012,139348,1012,363804,190863,E02003090
1013,137829,1013,510406,190503,E02000495
1014,139616,1014,530345,190441,E02000412
1015,137075,1015,517685,190370,E02000444
1016,137199,1016,518709,190352,E02000442
1017,140893,1017,494023,190325,E02003688
1018,138458,1018,515128,190321,E02000443
1019,146245,1019,515333,190273,E02000443
1020,139367,1020,494251,190217,E02003688
1021,144094,1021,551408,190187,E02000471
1022,137539,1022,523775,190136,E02000048
1023,138490,1023,451812,190093,E02005967
1024,137357,1024,460533,189993,E02005969
1025,143082,1025,526275,189926,E02000052
1026,137396,1026,554725,189873,E02000473
1027,143877,1027,553212,189729,E02000473
1028,136519,1028,509962,189644,E02000497
1029,137388,1029,525672,189571,E02000056
1030,138762,1030,452608,189451,E02005971
1031,140575,1031,542242,189440,E02006925
1032,137040,1032,554726,189394,E02000473
1033,137685,1033,519617,189280,E02000095
1034,137028,1034,513351,189250,E02000451
1035,137645,1035,523568,188931,E02000055
1036,136656,1036,518305,188663,E02000095
1037,142560,1037,517552,188564,E02000096
1038,138051,1038,525566,188467,E02000058
1039,137284,1039,584818,188343,E02003279
1040,138326,1040,552491,188325,E02000479
1041,137177,1041,515974,188106,E02000455
1042,136579,1042,577050,188041,E02004475
1043,137414,1043,555559,188013,E02000478
1044,136267,1044,546883,188007,E02000772
1045,137407,1045,510324,187865,E02000500
1046,145609,1046,533621,187688,E02000345
1047,137140,1047,439627,187676,E02005991
1048,137361,1048,523520,187587,E02000062
1049,136964,1049,485669,187545,E02003717
1050,137197,1050,556865,187459,E02000482
1051,137308,1051,392478,187434,E02006645
1052,142316,1052,408962,187413,E02006646
1053,137310,1053,585234,187339,E02003283
1054,136577,1054,579983,187332,E02004478
1055,136443,1055,586956,187325,E02003282
1056,143385,1056,538589,187271,E02000919
1057,139293,1057,539036,187172,E02000918
1058,137088,1058,545277,187125,E02000774
1059,136490,1059,585047,187097,E02003283
1060,136272,1060,585131,187095,E02003283
1061,145708,1061,536942,187070,E02000916
1062,137418,1062,543549,186884,E02000776
1063,138174,1063,583146,186788,E02003286
1064,140515,1064,413422,186735,E02003217
1065,137233,1065,555627,186604,E02000485
1066,136600,1066,556786,186575,E02000482
1067,136781,1067,484538,186409,E02003717
1068,140748,1068,510448,186302,E02000503
1069,138457,1069,517203,186265,E02000105
1070,136444,1070,590433,186141,E02003287
1071,136663,1071,553190,186128,E02000486
1072,137198,1072,512955,186076,E02000463
1073,137442,1073,535150,185780,E02000355
1074,137925,1074,507926,185611,E02000504
1075,136711,1075,511763,185530,E02006796
1076,137635,1076,506711,185521,E02000506
1077,137312,1077,587246,185508,E02003293
1078,143274,1078,540379,185369,E02000714
1079,137733,1079,592621,185207,E02003295
1080,136980,1080,416482,185122,E02003228
1081,142644,1081,539346,184654,E02000725
1082,137684,1082,418793,184626,E02003234
1083,136854,1083,569988,184440,E02003296
1084,136978,1084,540427,184397,E02000730
1085,137264,1085,410778,184358,E02003229
1086,136576,1086,551859,184206,E02000490
1087,138610,1087,518492,184101,E02000121
1088,140308,1088,578332,183944,E02004482
1089,138609,1089,523635,183910,E02000122
1090,137994,1090,521701,183616,E02000123
1091,137190,1091,414807,183381,E02003232
1092,136911,1092,406853,183247,E02006649
1093,136631,1093,507941,183191,E02000510
1094,139369,1094,525795,183125,E02000961
1095,136768,1095,506018,183113,E02000508
1096,143327,1096,495692,182870,E02003407
1097,137789,1097,534008,182708,E02000872
1098,137740,1098,487440,182646,E02003421
1099,137633,1099,506940,182635,E02000508
1100,137844,1100,511160,182493,E02000513
1101,136669,1101,541769,182383,E02000742
1102,137564,1102,493590,182359,E02003694
1103,137078,1103,508346,182206,E02000511
1104,137353,1104,528296,181984,E02000970
1105,137976,1105,464725,181974,E02005975
1106,137456,1106,567991,181846,E02003300
1107,144700,1107,535898,181752,E02000882
1108,137259,1108,496659,181634,E02003410
1109,137077,1109,509083,181288,E02000517
1110,143629,1110,534736,181259,E02000885
1111,137921,1111,474927,181205,E02005976
1112,137160,1112,414532,181173,E02003236
1113,145348,1113,513408,181163,E02000260
1114,142357,1114,486268,181116,E02003426
1115,137726,1115,496450,181013,E02003410
1116,143803,1116,498170,180992,E02003411
1117,137221,1117,515577,180978,E02000259
1118,137214,1118,562008,180873,E02003304
1119,138342,1119,486779,180447,E02003426
1120,141163,1120,546432,180397,E02000314
1121,138012,1121,495274,180393,E02003414
1122,137546,1122,519635,180375,E02000262
1123,140134,1123,524948,179954,E02000584
1124,141931,1124,524213,179844,E02000585
1125,138961,1125,534205,179715,E02000810
1126,137695,1126,486376,179567,E02003428
1127,137287,1127,497004,179322,E02003415
1128,136420,1128,498744,179318,E02003417
1129,138312,1129,529272,179311,E02000979
1130,138313,1130,529594,179104,E02000979
1131,137729,1131,512061,179053,E02000274
1132,136521,1132,500570,178781,E02003418
1133,137935,1133,523435,178678,E02000384
1134,137627,1134,354530,178652,E02003014
1135,136538,1135,550151,178565,E02000069
1136,137549,1136,559297,178393,E02006859
1137,136522,1137,510734,177722,E02000530
1138,139095,1138,517692,177626,E02000531
1139,137157,1139,525516,177432,E02000388
1140,138924,1140,513320,177368,E02000536
1141,139365,1141,524106,177335,E02000390
1142,137907,1142,520934,177319,E02000532
1143,139345,1143,365839,177156,E02003111
1144,137940,1144,515270,177040,E02000534
1145,139364,1145,524042,176935,E02000393
1146,139989,1146,516420,176903,E02000539
1147,141844,1147,495853,176888,E02003432
1148,138960,1148,532238,176847,E02000827
1149,136450,1149,530694,176630,E02000627
1150,136341,1150,513439,176624,E02000536
1151,138607,1151,525134,176562,E02000391
1152,142791,1152,494194,176509,E02003434
1153,136720,1153,546941,176454,E02000077
1154,136307,1154,471232,176358,E02003390
1155,137928,1155,516073,175779,E02000539
1156,141852,1156,495294,175649,E02003434
1157,137995,1157,513010,175635,E02000542
1158,136856,1158,346614,175415,E02003067
1159,143390,1159,496279,175403,E02003435
1160,141705,1160,360297,175316,E02003025
1161,142853,1161,353037,175169,E02003068
1162,136369,1162,546489,175163,E02000080
1163,137777,1163,465665,175151,E02003370
1164,138855,1164,358162,175042,E02003031
1165,137681,1165,549953,175009,E02000081
1166,136298,1166,532849,174779,E02000833
1167,138650,1167,549876,174751,E02000081
1168,136296,1168,390942,174658,E02006652
1169,141309,1169,544337,174636,E02000340
1170,142166,1170,477240,174577,E02003442
1171,137769,1171,548781,174532,E02000084
1172,138681,1172,523386,174365,E02000938
1173,137965,1173,546868,174297,E02000085
1174,136632,1174,390788,174252,E02006652
1175,141716,1175,543353,174161,E02000340
1176,136334,1176,549557,174146,E02000087
1177,136359,1177,553364,174104,E02005030
1178,137440,1178,358273,174016,E02003033
1179,144100,1179,553265,173905,E02005030
1180,137009,1180,509821,173842,E02000547
1181,138651,1181,516818,173617,E02000792
1182,137099,1182,565789,173594,E02005059
1183,141808,1183,524589,173511,E02000942
1184,137834,1184,564094,173489,E02005056
1185,137966,1185,531466,173379,E02000642
1186,136883,1186,528283,173354,E02000949
1187,138682,1187,525391,173342,E02000947
1188,137368,1188,547061,173167,E02000088
1189,136448,1189,472062,172974,E02003399
1190,137618,1190,511218,172870,E02000549
1191,137423,1191,546606,172862,E02000090
1192,144309,1192,531889,172768,E02000645
1193,136449,1193,472757,172673,E02003402
1194,139842,1194,526616,172577,E02000946
1195,136876,1195,468327,172547,E02003403
1196,137250,1196,552565,172488,E02005038
1197,138825,1197,517406,172452,E02000795
1198,138461,1198,514710,172450,E02000798
1199,137884,1199,341531,172297,E02003069
1200,136832,1200,506324,172274,E02006405
1201,137227,1201,552660,172195,E02005038
1202,136309,1202,533216,172108,E02000839
1203,138686,1203,547451,172108,E02000091
1204,136637,1204,474849,171491,E02003444
1205,136615,1205,518089,170985,E02000598
1206,137005,1206,528592,170936,E02000958
1207,136467,1207,545368,170915,E02000136
1208,137116,1208,502875,170901,E02006395
1209,139853,1209,478138,170889,E02003447
1210,138765,1210,505238,170804,E02006409
1211,138221,1211,531693,170757,E02000195
1212,138460,1212,517446,170646,E02000805
1213,137650,1213,399708,170524,E02006658
1214,137379,1214,536308,170396,E02000139
1215,138466,1215,347475,170384,E02003073
1216,136281,1216,546848,170207,E02000140
1217,136611,1217,386724,170180,E02006660
1218,136571,1218,634567,169921,E02005136
1219,136709,1219,542533,169755,E02000133
1220,137754,1220,531181,169684,E02000196
1221,136464,1221,544319,169675,E02000133
1222,136529,1222,509903,169598,E02006413
1223,141628,1223,631675,169531,E02005138
1224,136584,1224,631297,169465,E02005139
1225,136910,1225,518627,169465,E02000602
1226,138204,1226,356952,169373,E02003057
1227,137848,1227,520889,169344,E02000605
1228,136880,1228,480594,169256,E02003448
1229,138491,1229,509575,169133,E02006413
1230,136722,1230,348692,168840,E02003075
1231,137267,1231,487301,168759,E02003358
1232,145286,1232,481996,168647,E02003451
1233,136304,1233,551053,168589,E02005088
1234,138623,1234,418984,168509,E02006635
1235,138525,1235,447496,168458,E02003378
1236,136540,1236,540682,168046,E02000146
1237,137523,1237,366181,168019,E02002987
1238,136585,1238,638084,167977,E02005142
1239,138459,1239,521026,167976,E02000609
1240,137678,1240,518430,167792,E02000606
1241,137859,1241,522052,167718,E02000612
1242,136337,1242,575049,167596,E02003328
1243,136586,1243,537798,167371,E02000150
1244,137006,1244,538021,167339,E02000150
1245,137237,1245,508486,167240,E02006415
1246,136647,1246,452361,167235,E02003383
1247,136465,1247,616784,167105,E02005012
1248,137389,1248,577460,166933,E02003333
1249,138823,1249,493914,166793,E02003438
1250,136864,1250,580729,166755,E02003336
1251,136466,1251,542300,166663,E02000159
1252,136313,1252,574171,166566,E02003330
1253,137299,1253,520779,166528,E02000609
1254,136662,1254,574020,166430,E02003337
1255,136914,1255,525279,166203,E02000842
1256,137465,1256,446597,166128,E02003387
1257,136483,1257,371937,166086,E02002992
1258,136594,1258,575486,166035,E02003340
1259,141466,1259,580562,165928,E02003343
1260,136799,1260,527120,165871,E02000844
1261,136644,1261,540620,165814,E02000160
1262,143367,1262,503187,165789,E02006399
1263,136456,1263,580560,165785,E02003343
1264,137376,1264,574327,165761,E02003339
1265,144354,1265,611643,165739,E02005018
1266,136800,1266,526548,165719,E02000846
1267,137855,1267,516190,165715,E02006325
1268,137917,1268,518286,165452,E02000613
1269,136517,1269,541797,165342,E02000159
1270,137060,1270,518716,165335,E02000615
1271,140650,1271,513471,165285,E02006329
1272,136382,1272,638046,165251,E02005146
1273,137772,1273,535883,165190,E02000219
1274,136551,1274,544472,165153,E02000157
1275,136797,1275,527532,164987,E02000854
1276,136798,1276,528934,164954,E02000849
1277,136355,1277,543802,164935,E02000162
1278,136733,1278,445992,164723,E02003387
1279,136785,1279,524151,164535,E02000848
1280,136787,1280,526120,164447,E02000851
1281,137630,1281,576003,164384,E02003347
1282,138046,1282,575982,164283,E02003347
1283,136966,1283,374213,164205,E02002996
1284,137595,1284,520266,164082,E02006336
1285,142314,1285,506947,163962,E02006328
1286,136286,1286,588904,163864,E02005126
1287,136621,1287,530432,163861,E02000858
1288,137800,1288,590580,163359,E02005127
1289,145244,1289,484078,163348,E02003363
1290,136795,1290,523770,163313,E02006837
1291,137300,1291,336749,163206,E02003079
1292,136756,1292,525710,163007,E02000857
1293,136305,1293,590779,162957,E02005127
1294,136324,1294,590750,162857,E02005127
1295,138522,1295,377183,162765,E02002994
1296,136789,1296,529016,162617,E02000859
1297,145482,1297,356732,162342,E02003005
1298,137906,1298,520979,162124,E02006339
1299,136828,1299,489120,161958,E02006419
1300,136534,1300,521578,161920,E02006341
1301,136570,1301,601923,161598,E02005129
1302,137003,1302,504130,161562,E02006402
1303,137057,1303,382047,161480,E02006682
1304,139151,1304,494365,161368,E02006421
1305,138630,1305,400971,161271,E02006637
1306,142284,1306,502881,160698,E02006459
1307,138187,1307,529623,160694,E02000231
1308,137154,1308,601241,160405,E02005128
1309,138178,1309,533324,160251,E02000235
1310,137736,1310,520081,160169,E02006342
1311,136849,1311,415839,160136,E02006636
1312,137000,1312,343655,160022,E02003088
1313,139993,1313,499680,159761,E02006458
1314,138928,1314,534676,159360,E02006429
1315,136545,1315,542640,159356,E02006789
1316,137735,1316,524465,158828,E02006377
1317,140117,1317,489020,158623,E02006425
1318,139542,1318,561109,158269,E02005154
1319,136501,1319,633436,157821,E02005042
1320,136302,1320,613730,157724,E02006856
1321,137375,1321,384738,157672,E02006684
1322,143902,1322,516174,157614,E02006364
1323,137474,1323,615693,157611,E02005025
1324,143369,1324,501231,157578,E02006466
1325,138020,1325,384744,157540,E02006686
1326,136317,1326,632791,157060,E02005042
1327,143808,1327,533647,156639,E02006430
1328,137833,1328,575149,156457,E02005073
1329,140874,1329,616376,156068,E02005025
1330,136582,1330,577046,155881,E02005071
1331,136581,1331,577242,155795,E02005072
1332,140537,1332,574251,155595,E02005075
1333,136727,1333,574384,155244,E02005075
1334,137548,1334,370022,154306,E02003008
1335,136389,1335,400821,154166,E02006641
1336,136311,1336,366125,153995,E02003011
1337,136833,1337,512017,153905,E02006346
1338,136335,1338,366551,153628,E02003011
1339,147825,1339,346287,153165,E02006061
1340,142315,1340,539535,153125,E02006433
1341,136783,1341,345738,153103,E02006061
1342,138287,1342,464363,151819,E02004685
1343,142490,1343,499114,151670,E02006350
1344,136906,1344,501433,151522,E02006354
1345,138135,1345,473191,150960,E02004761
1346,143903,1346,528447,150848,E02006385
1347,147430,1347,502192,150745,E02006354
1348,143901,1348,516706,150165,E02006370
1349,139193,1349,498854,149282,E02006358
1350,145217,1350,526262,148807,E02006387
1351,137741,1351,378706,148635,E02006049
1352,136970,1352,376584,147924,E02006050
1353,143329,1353,341245,147423,E02006063
1354,137285,1354,354410,146115,E02006054
1355,137104,1355,559690,145686,E02005160
1356,136349,1356,558063,145659,E02005161
1357,136774,1357,297271,145617,E02006113
1358,136583,1358,601709,145611,E02004998
1359,136531,1359,482923,145462,E02006447
1360,136417,1360,559055,145279,E02005161
1361,136455,1361,559489,145217,E02005160
1362,136791,1362,297898,145150,E02006114
1363,137230,1363,388640,144808,E02006692
1364,143005,1364,416123,144625,E02006662
1365,136847,1365,567107,143847,E02005162
1366,137192,1366,362236,143458,E02006052
1367,136379,1367,600386,143340,E02004999
1368,138019,1368,602275,142571,E02005000
1369,140631,1369,307557,141610,E02006116
1370,140640,1370,558104,141564,E02005163
1371,138167,1371,630219,141531,E02005051
1372,137019,1372,494578,141251,E02006449
1373,140595,1373,558264,140612,E02005168
1374,138720,1374,472883,140581,E02004697
1375,136603,1375,557344,140560,E02005168
1376,137535,1376,471630,139725,E02004699
1377,137202,1377,349928,139539,E02006057
1378,145677,1378,329607,138386,E02006069
1379,137263,1379,528412,137828,E02006579
1380,136913,1380,348844,137043,E02006060
1381,138480,1381,621203,136613,E02006880
1382,136917,1382,328538,136468,E02006071
1383,137739,1383,577829,136133,E02005174
1384,138041,1384,249131,135927,E02004179
1385,137458,1385,614826,135838,E02005109
1386,137837,1386,620830,135551,E02005107
1387,138620,1387,526785,134874,E02006585
1388,137484,1388,588805,134276,E02005008
1389,136867,1389,255153,134114,E02004181
1390,137313,1390,367669,134108,E02006075
1391,137314,1391,487735,133362,E02006455
1392,136839,1392,364173,133013,E02006076
1393,137128,1393,458469,132511,E02004832
1394,146094,1394,256446,132026,E02004184
1395,136643,1395,483675,131731,E02004705
1396,137827,1396,416112,131232,E02006672
1397,144388,1397,416086,131180,E02006672
1398,136391,1398,414163,131173,E02006668
1399,137982,1399,552318,130706,E02004405
1400,136500,1400,414481,129627,E02006673
1401,136639,1401,308228,127457,E02006101
1402,136294,1402,342761,126819,E02006078
1403,136916,1403,321677,124771,E02006109
1404,137416,1404,531062,124408,E02006614
1405,136851,1405,323394,123512,E02006112
1406,136903,1406,474460,122828,E02004708
1407,140898,1407,386850,122548,E02004257
1408,136715,1408,444792,121861,E02004712
1409,137239,1409,435108,121703,E02004824
1410,144389,1410,417200,121253,E02006677
1411,136640,1411,437372,120571,E02004826
1412,137228,1412,250222,119493,E02004225
1413,138184,1413,449422,118187,E02004719
1414,138471,1414,363910,117845,E02004269
1415,137193,1415,356303,117657,E02006085
1416,137080,1416,348974,117419,E02006091
1417,137203,1417,354351,116953,E02006087
1418,136894,1418,353945,116410,E02006090
1419,136719,1419,415075,115300,E02004779
1420,137024,1420,268614,114681,E02004188
1421,137037,1421,440600,114593,E02003559
1422,137315,1422,435763,114125,E02004782
1423,136654,1423,449205,113493,E02004722
1424,138476,1424,441867,112991,E02003570
1425,136287,1425,306407,112895,E02004166
1426,137229,1426,435781,111810,E02004782
1427,138038,1427,468652,110765,E02004764
1428,138895,1428,572910,109061,E02004400
1429,136295,1429,332167,108946,E02006097
1430,137118,1430,343787,108705,E02006095
1431,137345,1431,468947,108108,E02004768
1432,137125,1432,441096,106783,E02004787
1433,137538,1433,459307,105996,E02004734
1434,145372,1434,462589,105939,E02003527
1435,140069,1435,456672,105549,E02004737
1436,136657,1436,415321,105386,E02004790
1437,144192,1437,467170,105252,E02003529
1438,140472,1438,484727,105051,E02006571
1439,144243,1439,495520,104663,E02006544
1440,140713,1440,512308,104335,E02006627
1441,145343,1441,234162,104059,E02004227
1442,140105,1442,486297,104031,E02006572
1443,139109,1443,514143,103889,E02006624
1444,140697,1444,466915,102468,E02003531
1445,143035,1445,563397,102455,E02004358
1446,144661,1446,541262,101530,E02004385
1447,138474,1447,559353,101483,E02004359
1448,141829,1448,402411,101096,E02004249
1449,136912,1449,316181,100904,E02004130
1450,141526,1450,399855,100731,E02004247
1451,136646,1451,282666,100475,E02004174
1452,141757,1452,401094,100370,E02004252
1453,138473,1453,549440,98936,E02004390
1454,137791,1454,458986,98907,E02004749
1455,145811,1455,398819,97794,E02004254
1456,136574,1456,399673,96672,E02003196
1457,136638,1457,298538,96426,E02004134
1458,139037,1458,405718,95893,E02003176
1459,136673,1459,308904,95323,E02004136
1460,136850,1460,401495,95003,E02003197
1461,137129,1461,431567,94933,E02004801
1462,145337,1462,258975,94905,E02004230
1463,136652,1463,423816,94609,E02004798
1464,136996,1464,410479,94586,E02003179
1465,141735,1465,347376,94417,E02004274
1466,137452,1466,410083,94344,E02003181
1467,142805,1467,294581,94279,E02004150
1468,136763,1468,419713,94145,E02004239
1469,138189,1469,375495,94038,E02004272
1470,136368,1470,401026,94030,E02003199
1471,136649,1471,415417,92667,E02004241
1472,136366,1472,324425,92556,E02004135
1473,137163,1473,368059,89960,E02004277
1474,138186,1474,368424,89935,E02004277
1475,139155,1475,233423,83739,E02003935
1476,146408,1476,210218,83663,E02003934
1477,136612,1477,300633,81773,E02004144
1478,147643,1478,296590,77098,E02004205
1479,136494,1479,286588,73855,E02004213
1480,136495,1480,293738,73638,E02004208
1481,145336,1481,247445,73539,E02004233
1482,138024,1482,199538,72950,E02003939
1483,137176,1483,285341,71830,E02004212
1484,137124,1484,285672,71660,E02004212
1485,136569,1485,276349,70839,E02004217
1486,136383,1486,207658,65727,E02003941
1487,136506,1487,289867,65289,E02006840
1488,136321,1488,289614,65194,E02006840
1489,144291,1489,225214,64939,E02003896
1490,136533,1490,182876,61920,E02003955
1491,140737,1491,248977,60126,E02003122
1492,137206,1492,250912,58979,E02003126
1493,136575,1493,242302,58163,E02003900
1494,140104,1494,249202,57744,E02003133
1495,136588,1495,247155,56976,E02003132
1496,136557,1496,253281,56755,E02003136
