,URN,zonei,east,north,MSOA
3878,106698,3878,461987,398158,E02001575
3879,106212,3879,391319,398144,E02001242
3880,106487,3880,360663,398144,E02001324
3881,144077,3881,453488,398144,E02001572
3882,106241,3882,396505,398136,E02001243
3883,105547,3883,386916,398130,E02001059
3884,107054,3884,426578,398105,E02001611
3885,137765,3885,450050,398075,E02001573
3886,106431,3886,364305,398061,E02001326
3887,131836,3887,341076,398054,E02001329
3888,140441,3888,426771,398028,E02001611
3889,105523,3889,387124,397971,E02001059
3890,144459,3890,374796,397947,E02001181
3891,133770,3891,386466,397944,E02001059
3892,105952,3892,376653,397917,E02001182
3893,147101,3893,360213,397916,E02001324
3894,104429,3894,342053,397882,E02001331
3895,106428,3895,361548,397877,E02001325
3896,105946,3896,376195,397870,E02001182
3897,145273,3897,445834,397869,E02001581
3898,105471,3898,388790,397856,E02001061
3899,106486,3899,363474,397837,E02001326
3900,106505,3900,360671,397830,E02001324
3901,129466,3901,381734,397813,E02001184
3902,106245,3902,392809,397788,E02001241
3903,137482,3903,461012,397788,E02001575
3904,106207,3904,389934,397786,E02001239
3905,107052,3905,433943,397711,E02001613
3906,140440,3906,434316,397710,E02001613
3907,134845,3907,393886,397686,E02001245
3908,105965,3908,381602,397684,E02001184
3909,106246,3909,392398,397683,E02001247
3910,107055,3910,426818,397681,E02001611
3911,104931,3911,333994,397679,E02001461
3912,106228,3912,395280,397630,E02001244
3913,104898,3913,334175,397621,E02001461
3914,137866,3914,387787,397587,E02001059
3915,107057,3915,428018,397552,E02001612
3916,107117,3916,428126,397533,E02001612
3917,106910,3917,443667,397488,E02001582
3918,120447,3918,532589,397466,E02005424
3919,106507,3919,362224,397422,E02001326
3920,106189,3920,397924,397407,E02001243
3921,106421,3921,363034,397375,E02001326
3922,104517,3922,337641,397357,E02001351
3923,143894,3923,446567,397336,E02001583
3924,105459,3924,388776,397334,E02001061
3925,104810,3925,351961,397294,E02001409
3926,106485,3926,362021,397292,E02001326
3927,106203,3927,391671,397280,E02001247
3928,104906,3928,334646,397248,E02001461
3929,106222,3929,398035,397241,E02001243
3930,139297,3930,434368,397240,E02001613
3931,106257,3931,390331,397224,E02001242
3932,146417,3932,367177,397207,E02002590
3933,106193,3933,396352,397187,E02001244
3934,131818,3934,338793,397185,E02001347
3935,145017,3935,443114,397162,E02001582
3936,104634,3936,338422,397132,E02001347
3937,134371,3937,333079,397126,E02001460
3938,105483,3938,385142,397095,E02001062
3939,104818,3939,356143,397083,E02001410
3940,107085,3940,433488,397071,E02001613
3941,106875,3941,444092,397046,E02001583
3942,134343,3942,334862,397014,E02001463
3943,105529,3943,387611,397012,E02001064
3944,112923,3944,401648,396997,E02004093
3945,133334,3945,336647,396972,E02001348
3946,106876,3946,444307,396953,E02001583
3947,146456,3947,395223,396953,E02001246
3948,145706,3948,392450,396946,E02001247
3949,144490,3949,445223,396937,E02001583
3950,105509,3950,383824,396930,E02006914
3951,105539,3951,383282,396930,E02006916
3952,146429,3952,356153,396864,E02001410
3953,106240,3953,395017,396834,E02001246
3954,104929,3954,333370,396825,E02001462
3955,104809,3955,349559,396821,E02001412
3956,105502,3956,386429,396816,E02001062
3957,106715,3957,457144,396816,E02001577
3958,104771,3958,353022,396802,E02001413
3959,104782,3959,354612,396787,E02001411
3960,104932,3960,334144,396779,E02001462
3961,105480,3961,387416,396683,E02001064
3962,139863,3962,435263,396664,E02001614
3963,104874,3963,334083,396658,E02001464
3964,104802,3964,353229,396635,E02001413
3965,139862,3965,434851,396589,E02001614
3966,141076,3966,336729,396583,E02001348
3967,143376,3967,395830,396579,E02001248
3968,140738,3968,382495,396518,E02001259
3969,104773,3969,348974,396513,E02001412
3970,144913,3970,383428,396504,E02001063
3971,104774,3971,355627,396446,E02001411
3972,104761,3972,350193,396428,E02001412
3973,141689,3973,388732,396422,E02001061
3974,105503,3974,386154,396402,E02001064
3975,142717,3975,395427,396388,E02001248
3976,139404,3976,389214,396376,E02001065
3977,106360,3977,382597,396342,E02001259
3978,104853,3978,334302,396308,E02001464
3979,120450,3979,538238,396283,E02005425
3980,141937,3980,336134,396247,E02001349
3981,112552,3981,402916,396243,E02004093
3982,105491,3982,385496,396184,E02001066
3983,120692,3983,542755,396161,E02005425
3984,146273,3984,401434,396155,E02004094
3985,120485,3985,498454,396141,E02005496
3986,106179,3986,400386,396132,E02001251
3987,104632,3987,340320,396120,E02001350
3988,105443,3988,386054,396118,E02001066
3989,106944,3989,444168,396107,E02001585
3990,134785,3990,333853,396059,E02001464
3991,105516,3991,384314,396042,E02001063
3992,104905,3992,335273,395989,E02001466
3993,112692,3993,401910,395982,E02004094
3994,142701,3994,394745,395938,E02001248
3995,112869,3995,401980,395923,E02004093
3996,132208,3996,333880,395921,E02001465
3997,106206,3997,392240,395916,E02001253
3998,139445,3998,384391,395910,E02001063
3999,105550,3999,386223,395902,E02001066
4000,104819,4000,348157,395845,E02001414
4001,145373,4001,434594,395839,E02001615
4002,111195,4002,365252,395830,E02002591
4003,130382,4003,349926,395829,E02001412
4004,144649,4004,377848,395821,E02001266
4005,145458,4005,351549,395820,E02001419
4006,104784,4006,352430,395808,E02001419
4007,146768,4007,340703,395803,E02001353
4008,106332,4008,375439,395771,E02001263
4009,106325,4009,382013,395769,E02001259
4010,104776,4010,356677,395745,E02001415
4011,106238,4011,395639,395743,E02001248
4012,105504,4012,386425,395742,E02001066
4013,106850,4013,437527,395737,E02001584
4014,106334,4014,377434,395731,E02001260
4015,104804,4015,351490,395684,E02001419
4016,104817,4016,358055,395675,E02001418
4017,106358,4017,376143,395675,E02001260
4018,131837,4018,338574,395670,E02001351
4019,134479,4019,388535,395670,E02001067
4020,142501,4020,388796,395645,E02001067
4021,104801,4021,359085,395638,E02001420
4022,142161,4022,350733,395630,E02001417
4023,138785,4023,386981,395604,E02001071
4024,106213,4024,393306,395590,E02001254
4025,104893,4025,334657,395584,E02001466
4026,105495,4026,383198,395576,E02001068
4027,107060,4027,435363,395565,E02001614
4028,106321,4028,380261,395550,E02001261
4029,106349,4029,375877,395542,E02001263
4030,104807,4030,349802,395534,E02001421
4031,104476,4031,343613,395517,E02001331
4032,104816,4032,357836,395491,E02001418
4033,104775,4033,358467,395443,E02001420
4034,104792,4034,357530,395425,E02001418
4035,111180,4035,366235,395416,E02002590
4036,140799,4036,443551,395398,E02001585
4037,104571,4037,338534,395362,E02001351
4038,145740,4038,440888,395359,E02001586
4039,105915,4039,372309,395358,E02001185
4040,138207,4040,390411,395344,E02001252
4041,106322,4041,381509,395336,E02001262
4042,104564,4042,336110,395328,E02001352
4043,140052,4043,389382,395312,E02001065
4044,105961,4044,372380,395308,E02001185
4045,106316,4045,376779,395303,E02001260
4046,105500,4046,386749,395297,E02001066
4047,141588,4047,446845,395297,E02001587
4048,141901,4048,441847,395292,E02001586
4049,105543,4049,382509,395287,E02001072
4050,105917,4050,372791,395265,E02001185
4051,106237,4051,399447,395251,E02001255
4052,106353,4052,377717,395238,E02001266
4053,141408,4053,393394,395232,E02001254
4054,106184,4054,398676,395198,E02001255
4055,142704,4055,395710,395196,E02001250
4056,105408,4056,384482,395189,E02001069
4057,104783,4057,348373,395185,E02001423
4058,106252,4058,392511,395165,E02001249
4059,130259,4059,354205,395151,E02001416
4060,143763,4060,388054,395127,E02001067
4061,131105,4061,341806,395072,E02001353
4062,105544,4062,387566,395065,E02001071
4063,139790,4063,386728,395055,E02001066
4064,105422,4064,384863,395050,E02001069
4065,106355,4065,381273,395048,E02001262
4066,104423,4066,343368,395035,E02001331
4067,105413,4067,387440,395012,E02001071
4068,105472,4068,382304,395005,E02001072
4069,132188,4069,354316,395000,E02001416
4070,122656,4070,468941,394997,E02005837
4071,135648,4071,384635,394973,E02001069
4072,106327,4072,379893,394927,E02001269
4073,120619,4073,485349,394923,E02005493
4074,104892,4074,334978,394920,E02001466
4075,147552,4075,381546,394907,E02001262
4076,106239,4076,397953,394896,E02001255
4077,146498,4077,429603,394893,E02001618
4078,106318,4078,374955,394884,E02001263
4079,139877,4079,446204,394884,E02001587
4080,133284,4080,379760,394876,E02001269
4081,106315,4081,376223,394869,E02001267
4082,111189,4082,365421,394861,E02002591
4083,133333,4083,337944,394858,E02001354
4084,138784,4084,388776,394850,E02001067
4085,146132,4085,403951,394844,E02004096
4086,104758,4086,352676,394837,E02001419
4087,106328,4087,379630,394796,E02001269
4088,140428,4088,397200,394793,E02001250
4089,147371,4089,390119,394789,E02001252
4090,144195,4090,440245,394779,E02001588
4091,105493,4091,382917,394778,E02001072
4092,138977,4092,373922,394746,E02001265
4093,136686,4093,338859,394744,E02001357
4094,106352,4094,376282,394738,E02001267
4095,105939,4095,372091,394733,E02001185
4096,133329,4096,338550,394726,E02001357
4097,106324,4097,378769,394712,E02001264
4098,143495,4098,395499,394712,E02001256
4099,106323,4099,378769,394647,E02001264
4100,106329,4100,377596,394647,E02001266
4101,106219,4101,392169,394637,E02001253
4102,105508,4102,385746,394621,E02001070
4103,133336,4103,337155,394534,E02001354
4104,146665,4104,401036,394531,E02004094
4105,104651,4105,335507,394529,E02001358
4106,106356,4106,374072,394524,E02001265
4107,140993,4107,446480,394522,E02001587
4108,106178,4108,395256,394517,E02001256
4109,112817,4109,403025,394516,E02004096
4110,104787,4110,358112,394510,E02001420
4111,106181,4111,398112,394497,E02001255
4112,106236,4112,394960,394495,E02001256
4113,145439,4113,384383,394481,E02001074
4114,105546,4114,381314,394461,E02001073
4115,106844,4115,440066,394410,E02001588
4116,104650,4116,335432,394403,E02001358
4117,135267,4117,335761,394382,E02001355
4118,111368,4118,363911,394376,E02002590
4119,105898,4119,372051,394364,E02001185
4120,112884,4120,402074,394353,E02004096
4121,141731,4121,448713,394341,E02001589
4122,139885,4122,529096,394326,E02005424
4123,112868,4123,403775,394319,E02004096
4124,130380,4124,386486,394277,E02001076
4125,131030,4125,381506,394250,E02001073
4126,133331,4126,339340,394238,E02001356
4127,106214,4127,392731,394232,E02001257
4128,131083,4128,390014,394179,E02001187
4129,120565,4129,520804,394160,E02005424
4130,106350,4130,374744,394115,E02001265
4131,106255,4131,393778,394103,E02001257
4132,105404,4132,387775,394081,E02001075
4133,107051,4133,433248,394074,E02001615
4134,104610,4134,336080,394055,E02001358
4135,105584,4135,384362,394033,E02001074
4136,104467,4136,342223,393980,E02001359
4137,140378,4137,443735,393947,E02001591
4138,133335,4138,338742,393898,E02001357
4139,147387,4139,363497,393878,E02002590
4140,105389,4140,387323,393874,E02001075
4141,106227,4141,398845,393865,E02001251
4142,112818,4142,402877,393865,E02004095
4143,146113,4143,400958,393864,E02004096
4144,106725,4144,459296,393843,E02001577
4145,142976,4145,445248,393839,E02001590
4146,142977,4146,445195,393830,E02001590
4147,142286,4147,393068,393828,E02001257
4148,105507,4148,387958,393804,E02001075
4149,122657,4149,476882,393797,E02005836
4150,104762,4150,352314,393785,E02001419
4151,106337,4151,379115,393778,E02001266
4152,104791,4152,353337,393773,E02001425
4153,105487,4153,381279,393764,E02001081
4154,132793,4154,338032,393735,E02001357
4155,140692,4155,386709,393733,E02001078
4156,141587,4156,445869,393717,E02001587
4157,132176,4157,334867,393713,E02001360
4158,107001,4158,435525,393711,E02001616
4159,139876,4159,440160,393681,E02001592
4160,143377,4160,395211,393679,E02001258
4161,105071,4161,330521,393676,E02001467
4162,112706,4162,402231,393666,E02004096
4163,146322,4163,403585,393654,E02004095
4164,136222,4164,342621,393648,E02001332
4165,105534,4165,387350,393628,E02001078
4166,106226,4166,395716,393625,E02001258
4167,139223,4167,444124,393621,E02001591
4168,147516,4168,389238,393605,E02001188
4169,136430,4169,389368,393595,E02001188
4170,104763,4170,350042,393589,E02001424
4171,104992,4171,331059,393544,E02001467
4172,106737,4172,465368,393527,E02001576
4173,105951,4173,371469,393519,E02001186
4174,139225,4174,444322,393489,E02001591
4175,134471,4175,337151,393446,E02001361
4176,142600,4176,434077,393441,E02001615
4177,131480,4177,341787,393411,E02001363
4178,105401,4178,386845,393410,E02001078
4179,132796,4179,335148,393409,E02001360
4180,145390,4180,356291,393393,E02002592
4181,131415,4181,443524,393382,E02001591
4182,104806,4182,349616,393381,E02001424
4183,104624,4183,339643,393378,E02001362
4184,104474,4184,342398,393363,E02001332
4185,120487,4185,492953,393360,E02005496
4186,139544,4186,435459,393328,E02001616
4187,142542,4187,436817,393306,E02001617
4188,146120,4188,349594,393281,E02001424
4189,144131,4189,381318,393259,E02001081
4190,106849,4190,441788,393257,E02001593
4191,106777,4191,459089,393219,E02001577
4192,142360,4192,384347,393185,E02001079
4193,104459,4193,346854,393142,E02001333
4194,104788,4194,347539,393117,E02001423
4195,145360,4195,338398,393104,E02001362
4196,106074,4196,389773,393094,E02001189
4197,106845,4197,440679,393092,E02001592
4198,105426,4198,386152,393082,E02001080
4199,145832,4199,430568,393065,E02001618
4200,104805,4200,353037,393019,E02001425
4201,139137,4201,434204,393014,E02001619
4202,104993,4202,330270,393004,E02001470
4203,104446,4203,347304,392996,E02001333
4204,142343,4204,382167,392983,E02001077
4205,104661,4205,340190,392973,E02001359
4206,104673,4206,340190,392973,E02001359
4207,112877,4207,400462,392914,E02004096
4208,140975,4208,336691,392896,E02001365
4209,131008,4209,370967,392864,E02001186
4210,104770,4210,352153,392848,E02001425
4211,106834,4211,438740,392846,E02001592
4212,105498,4212,384943,392842,E02001084
4213,111365,4213,360470,392838,E02002592
4214,131313,4214,336034,392830,E02001364
4215,111367,4215,356406,392829,E02002592
4216,106846,4216,440147,392804,E02001592
4217,106833,4217,444767,392774,E02001590
4218,135796,4218,342860,392756,E02001334
4219,134250,4219,336712,392750,E02001365
4220,106839,4220,441516,392748,E02001593
4221,104592,4221,340493,392743,E02001367
4222,141589,4222,447789,392741,E02001596
4223,106347,4223,376724,392727,E02001271
4224,104425,4224,347464,392718,E02001335
4225,122680,4225,476882,392712,E02005836
4226,132121,4226,391010,392678,E02001190
4227,139880,4227,445053,392675,E02001590
4228,106034,4228,388889,392667,E02001189
4229,140137,4229,385923,392657,E02001080
4230,106304,4230,377709,392646,E02001271
4231,141488,4231,449020,392642,E02001589
4232,141205,4232,344271,392636,E02001336
4233,104812,4233,350371,392627,E02001424
4234,106895,4234,448377,392624,E02001596
4235,120471,4235,507508,392611,E02005494
4236,105004,4236,328503,392604,E02001472
4237,140142,4237,378230,392600,E02001270
4238,106106,4238,389928,392595,E02001189
4239,104638,4239,335415,392583,E02001369
4240,139134,4240,433621,392580,E02001619
4241,144482,4241,436511,392580,E02001620
4242,106861,4242,448464,392566,E02001596
4243,141366,4243,452967,392547,E02001597
4244,106313,4244,377571,392540,E02001271
4245,104769,4245,352321,392539,E02001425
4246,105553,4246,385306,392529,E02001084
4247,140130,4247,386651,392528,E02001085
4248,105541,4248,386704,392514,E02001085
4249,104521,4249,340751,392478,E02001367
4250,106128,4250,388225,392475,E02001192
4251,147389,4251,366652,392470,E02002594
4252,145086,4252,335521,392467,E02001369
4253,140583,4253,451471,392455,E02001595
4254,105936,4254,370471,392439,E02001186
4255,134779,4255,394071,392433,E02001191
4256,104994,4256,331187,392430,E02001468
4257,105403,4257,384012,392426,E02001083
4258,134245,4258,337392,392383,E02001370
4259,104480,4259,344281,392371,E02001336
4260,104995,4260,329498,392328,E02001469
4261,104554,4261,338426,392297,E02001366
4262,104555,4262,338426,392297,E02001366
4263,144128,4263,382278,392295,E02001081
4264,141729,4264,452126,392273,E02001595
4265,141967,4265,384390,392252,E02001082
4266,104645,4266,338347,392219,E02001366
4267,104677,4267,338347,392219,E02001366
4268,141337,4268,447691,392155,E02001596
4269,133691,4269,341712,392125,E02001371
4270,144481,4270,436959,392105,E02001620
4271,104777,4271,348702,392037,E02001426
4272,106344,4272,378013,392008,E02001270
4273,122816,4273,462953,392006,E02005835
4274,106308,4274,380054,391993,E02001272
4275,106298,4275,378804,391956,E02001273
4276,106835,4276,443665,391914,E02001600
4277,139347,4277,436220,391913,E02001621
4278,104570,4278,336447,391910,E02001370
4279,147723,4279,393159,391903,E02001195
4280,106084,4280,389052,391902,E02001193
4281,139336,4281,433989,391901,E02001622
4282,136124,4282,327799,391891,E02001472
4283,106116,4283,390852,391887,E02001190
4284,111204,4284,364510,391879,E02002593
4285,106050,4285,394527,391874,E02001196
4286,143481,4286,453844,391865,E02001597
4287,141539,4287,446476,391860,E02001598
4288,104453,4288,346849,391859,E02001333
4289,106303,4289,376687,391840,E02001274
4290,141788,4290,444756,391831,E02001598
4291,104772,4291,352620,391825,E02001425
4292,104530,4292,339520,391811,E02001373
4293,134722,4293,334503,391811,E02001368
4294,105072,4294,330605,391805,E02001473
4295,141455,4295,447846,391797,E02001599
4296,106312,4296,379948,391794,E02001272
4297,104460,4297,347495,391781,E02001335
4298,106851,4298,444787,391780,E02001598
4299,120464,4299,480751,391768,E02005493
4300,106348,4300,378897,391764,E02001273
4301,105520,4301,382895,391762,E02001086
4302,107107,4302,433728,391699,E02001622
4303,142552,4303,343269,391696,E02001334
4304,134723,4304,335255,391682,E02001369
